Region_id,Region_type,City_Name,State_abrv,Neighborhood,County
56940,city,San Patricio, NM, Ruidoso, Lincoln County
56939,city,San Felipe, TX, Houston-The Woodlands-Sugar Land, Austin County
56938,city,Saint Thomas, MO, Jefferson City, Cole County
56936,city,Herlong, CA, Susanville, Lassen County
56935,city,Hawkinsville, GA, Warner Robins, Pulaski County
56933,city,Harvest, AL, Huntsville, Madison County
56932,city,Hartsville, TN, Nashville-Davidson--Murfreesboro--Franklin, Trousdale County
56931,city,Harts, WV, Huntington-Ashland, Lincoln County
5693,city,Loomis, CA, Sacramento--Roseville--Arden-Arcade, Placer County
56928,city,Afton, IA, Union County,
56926,city,Marion Center, PA, Indiana, Indiana County
56925,city,Maramec, OK, Tulsa, Pawnee County
56924,city,Mansfield, WA, Wenatchee, Douglas County
56923,city,Los Ebanos, TX, McAllen-Edinburg-Mission, Hidalgo County
56922,city,Los Alamos, CA, Santa Maria-Santa Barbara, Santa Barbara County
56921,city,Loma, MT, Chouteau County,
56920,city,Lobelville, TN, Perry County,
5692,city,Lonoke, AR, Little Rock-North Little Rock-Conway, Lonoke County
56919,city,Liberty, MS, McComb, Amite County
56915,city,Rocky Point, NC, Wilmington, Pender County
56913,city,Rimrock, AZ, Prescott, Yavapai County
56912,city,Hamlin, TX, Abilene, Jones County
56911,city,Halls, TN, Lauderdale County,
56909,city,Greensboro, AL, Tuscaloosa, Hale County
56908,city,Granite Falls, NC, Hickory-Lenoir-Morganton, Caldwell County
56907,city,Granger, WA, Yakima, Yakima County
56905,city,Tippecanoe, OH, Harrison County,
56901,city,Killduff, IA, Newton, Jasper County
56897,city,Inglis, FL, Levy County,
56896,city,Rescue, CA, Sacramento--Roseville--Arden-Arcade, El Dorado County
56891,city,Provencal, LA, Natchitoches, Natchitoches Parish
56890,city,Goss, MO, Monroe County,
56889,city,Gloucester, VA, Virginia Beach-Norfolk-Newport News, Gloucester County
56883,city,Winston, GA, Atlanta-Sandy Springs-Roswell, Douglas County
5688,city,Long Point, IL, Pontiac, Livingston County
56879,city,Port Penn, DE, Philadelphia-Camden-Wilmington, New Castle County
56878,city,Wewoka, OK, Seminole County,
56876,city,Westfield, WI, Marquette County,
56870,city,Spotswood, NJ, New York-Newark-Jersey City, Middlesex County
5687,city,Long Lake, IL, Chicago-Naperville-Elgin, Lake County
56867,city,Saint Martins, MO, Jefferson City, Cole County
56865,city,West View, PA, Pittsburgh, Allegheny County
56862,city,Uniontown, AR, Fort Smith, Crawford County
56860,city,Union Center, SD, Rapid City, Meade County
5686,city,Long Bottom, OH, Meigs County,
56857,city,Tyrone, GA, Atlanta-Sandy Springs-Roswell, Fayette County
56856,city,Tyndall, SD, Bon Homme County,
56853,city,Southern View, IL, Springfield, Sangamon County
56851,city,South Plains, TX, Floyd County,
56850,city,South Palm Beach, FL, Miami-Fort Lauderdale-West Palm Beach, Palm Beach County
56845,city,Saint Inigoes, MD, California-Lexington Park, Saint Marys County
56843,city,Saint Clairsville, OH, Wheeling, Belmont County
56842,city,Saint Ansgar, IA, Mitchell County,
56836,city,Tuskahoma, OK, Pushmataha County,
5683,city,Lonaconing, MD, Cumberland, Allegany County
56829,city,West, TX, Waco, McLennan County
56827,city,Weir, TX, Austin-Round Rock, Williamson County
56822,city,Truro, IA, Des Moines-West Des Moines, Madison County
56821,city,Troy, SC, Greenwood, Greenwood County
5682,city,Lomax, IL, Burlington, Henderson County
56819,city,Troy, NC, Montgomery County,
56814,city,Somerset, NJ, New York-Newark-Jersey City, Somerset County
56812,city,Soldotna, AK, Kenai Peninsula Borough,
56807,city,Snover, MI, Sanilac County,
56806,city,Snelling, SC, Barnwell County,
56804,city,Smithland, KY, Paducah, Livingston County
56803,city,Smilax, KY, Leslie County,
56802,city,Ruma, IL, Randolph County,
56799,city,Rubicon, WI, Beaver Dam, Dodge County
56798,city,Royalton, VT, Claremont-Lebanon, Windsor County
56791,city,Wayne, OK, Oklahoma City, McClain County
56789,city,Wauchula, FL, Hardee County,
56787,city,Watkins, CO, Denver-Aurora-Lakewood, Arapahoe County
56786,city,Watha, NC, Wilmington, Pender County
56784,city,Watertown, TN, Nashville-Davidson--Murfreesboro--Franklin, Wilson County
56780,city,Topanga, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County
56777,city,Skipwith, VA, Mecklenburg County,
56776,city,Skiatook, OK, Tulsa, Osage County
56774,city,Sinton, TX, Corpus Christi, San Patricio County
56770,city,Simsboro, LA, Ruston, Lincoln Parish
5677,city,Logan, AL, Cullman, Cullman County
56769,city,Silverton, OH, Cincinnati, Hamilton County
56767,city,Silver Ridge, ME, Aroostook County,
56766,city,Rossville, IL, Danville, Vermilion County
56763,city,Roseville, OH, Zanesville, Muskingum County
56762,city,Rosepine, LA, Fort Polk South, Vernon Parish
56761,city,Rosendale, WI, Fond du Lac, Fond du Lac County
56759,city,Rosebush, MI, Mount Pleasant, Isabella County
56758,city,Washington Park, IL, St. Louis, Saint Clair County
56757,city,Tonopah, NV, Pahrump, Nye County
56756,city,Tomah, WI, Monroe County,
56751,city,Town Of Tioga, NY, Binghamton, Tioga County
56750,city,Silver Lake, MN, Hutchinson, McLeod County
5675,city,Locust Hill, VA, Middlesex County,
56746,city,Sieper, LA, Alexandria, Rapides Parish
56745,city,Sibley, MO, Kansas City, Jackson County
56741,city,Shobonier, IL, Fayette County,
5674,city,Locust Fork, AL, Birmingham-Hoover, Blount County
56738,city,Warren, RI, Providence-Warwick, Bristol County
56736,city,Tillatoba, MS, Yalobusha County,
56735,city,Tiline, KY, Paducah, Livingston County
56732,city,Three Springs, PA, Huntingdon, Huntingdon County
56730,city,Thorndale, TX, Milam County,
56729,city,Thompson, ND, Grand Forks, Grand Forks County
56726,city,Ship Bottom, NJ, New York-Newark-Jersey City, Ocean County
56723,city,Sheridan, MT, Madison County,
56722,city,Shelocta, PA, Indiana, Indiana County
56720,city,Sheldon, IL, Iroquois County,
5672,city,Lockridge, IA, Fairfield, Jefferson County
56712,city,Wanchese, NC, Kill Devil Hills, Dare County
56711,city,Wallisville, TX, Houston-The Woodlands-Sugar Land, Chambers County
56706,city,Theriot, LA, Houma-Thibodaux, Terrebonne Parish
56704,city,Thayer, IA, Union County,
56703,city,Thawville, IL, Iroquois County,
56699,city,Terrytown, NE, Scottsbluff, Scotts Bluff County
56698,city,Termo, CA, Susanville, Lassen County
56697,city,Tererro, NM, Las Vegas, San Miguel County
56695,city,Tensed, ID, Benewah County,
56694,city,Telferner, TX, Victoria, Victoria County
56692,city,Sharpsburg, IA, Taylor County,
56690,city,Shadyside, OH, Wheeling, Belmont County
56685,city,Wolcott, CO, Edwards, Eagle County
56684,city,Wofford Heights, CA, Bakersfield, Kern County
56681,city,Waialua, HI, Urban Honolulu, Honolulu County
5668,city,Loch Arbour, NJ, New York-Newark-Jersey City, Monmouth County
56679,city,Waggoner, IL, Montgomery County,
56678,city,Wadesboro, NC, Anson County,
56677,city,Vivian, LA, Shreveport-Bossier City, Caddo Parish
56671,city,Tarrytown, GA, Vidalia, Montgomery County
5667,city,Lizemores, WV, Charleston, Clay County
56669,city,Talpa, TX, Coleman County,
56667,city,Seneca, IL, Ottawa-Peru, La Salle County
56666,city,Semora, NC, Durham-Chapel Hill, Person County
56665,city,Viola, KS, Wichita, Sedgwick County
56664,city,Vinton, OH, Point Pleasant, Gallia County
56662,city,Vine Grove, KY, Elizabethtown-Fort Knox, Hardin County
56660,city,Village of Loch Lloyd, MO, Kansas City, Cass County
5666,city,Town Of Livingston, NY, Hudson, Columbia County
56653,city,Searsmont, ME, Waldo County,
56651,city,Scottsville, KY, Bowling Green, Allen County
56650,city,Wyoming, IL, Peoria, Stark County
5665,city,Livingston, MT, Park County,
56647,city,Worth, IL, Chicago-Naperville-Elgin, Cook County
56645,city,Viking, MN, Marshall County,
56643,city,Vici, OK, Dewey County,
56642,city,Vesper, WI, Wisconsin Rapids-Marshfield, Wood County
56640,city,Verdi, NV, Reno, Washoe County
5664,city,Livermore, IA, Humboldt County,
56639,city,Swansboro, NC, Jacksonville, Onslow County
56635,city,Superior, WY, Rock Springs, Sweetwater County
56630,city,Schnecksville, PA, Allentown-Bethlehem-Easton, Lehigh County
56629,city,Schellsburg, PA, Bedford County,
56628,city,Scappoose, OR, Portland-Vancouver-Hillsboro, Columbia County
56626,city,Saxtons River, VT, Windham County,
56625,city,Saxon, WI, Iron County,
56622,city,Winnetoon, NE, Knox County,
56620,city,Windfall, IN, Tipton County,
56619,city,Winder, GA, Atlanta-Sandy Springs-Roswell, Barrow County
56616,city,Ventura, IA, Mason City, Cerro Gordo County
56613,city,Venedy, IL, Washington County,
56612,city,Veguita, NM, Socorro County,
56605,city,Sumner, IL, Lawrence County,
56603,city,Summit Station, PA, Pottsville, Schuylkill County
56602,city,Summit, MS, McComb, Pike County
56601,city,Saulsbury, TN, Hardeman County,
56599,city,Saucier, MS, Gulfport-Biloxi-Pascagoula, Harrison County
56598,city,Sarepta, LA, Shreveport-Bossier City, Webster Parish
56596,city,Santa Cruz, TX, Rio Grande City, Starr County
56586,city,Sublette, IL, Dixon, Lee County
56585,city,Strong City, KS, Chase County,
56584,city,Strong, AR, El Dorado, Union County
56580,city,Street, MD, Baltimore-Columbia-Towson, Harford County
5658,city,Little Rock, MS, Newton County,
56578,city,Strawberry Plains, TN, Morristown, Jefferson County
56576,city,Storm Lake, IA, Buena Vista County,
56575,city,Stopover, KY, Pike County,
56574,city,Sanger, TX, Dallas-Fort Worth-Arlington, Denton County
56573,city,Sandyville, IA, Des Moines-West Des Moines, Warren County
56571,city,Sandusky, MI, Sanilac County,
56570,city,Sanborn, MN, Redwood County,
5657,city,Little River, SC, Myrtle Beach-Conway-North Myrtle Beach, Horry County
56565,city,Willow Grove, PA, Philadelphia-Camden-Wilmington, Montgomery County
56563,city,Williamson, IL, St. Louis, Madison County
56562,city,Williamsburg, CO, Caon City, Fremont County
5656,city,Little River, KS, Rice County,
56551,city,Stonewall, TX, Fredericksburg, Gillespie County
56547,city,Stockton, MD, Salisbury, Worcester County
56544,city,Stewartstown, NH, Berlin, Coos County
5654,city,Little Falls, MN, Morrison County,
56539,city,Willard, UT, Ogden-Clearfield, Box Elder County
56531,city,Wiederkehr Village, AR, Franklin County,
56517,city,Steedman, MO, Jefferson City, Callaway County
56516,city,Stark City, MO, Joplin, Newton County
56512,city,Stanfield, NC, Albemarle, Stanly County
56510,city,Stanberry, MO, Gentry County,
56507,city,Whitehouse, OH, Toledo, Lucas County
56504,city,White Lake, WI, Langlade County,
56503,city,What Cheer, IA, Keokuk County,
56496,city,Stafford, KS, Stafford County,
56487,city,Mitchell, SD, Davison County,
56485,city,Louvale, GA, Stewart County,
56484,city,Louisville, GA, Jefferson County,
56481,city,Powersite, MO, Branson, Taney County
56480,city,Powell Butte, OR, Prineville, Crook County
5648,city,Linton, IN, Greene County,
56479,city,Pottsboro, TX, Sherman-Denison, Grayson County
56475,city,Olaton, KY, Ohio County,
56474,city,Ojibwa, WI, Sawyer County,
56472,city,Ohiowa, NE, Fillmore County,
5647,city,Linndale, OH, Cleveland-Elyria, Cuyahoga County
56467,city,Miranda, CA, Eureka-Arcata-Fortuna, Humboldt County
56466,city,Mingo Junction, OH, Weirton-Steubenville, Jefferson County
56464,city,Lonsdale, AR, Little Rock-North Little Rock-Conway, Saline County
56463,city,Longwood, NC, Myrtle Beach-Conway-North Myrtle Beach, Brunswick County
5646,city,Lineville, AL, Clay County,
56459,city,Londonderry Township, PA, Harrisburg-Carlisle, Dauphin County
56456,city,Port Jefferson, OH, Sidney, Shelby County
56455,city,Port Hope, MI, Huron County,
56453,city,Port Costa, CA, San Francisco-Oakland-Hayward, Contra Costa County
56452,city,Pope, MS, Panola County,
56451,city,Poolesville, MD, Washington-Arlington-Alexandria, Montgomery County
56447,city,Oakville, IA, Louisa County,
56443,city,Oakland, IA, Omaha-Council Bluffs, Pottawattamie County
56441,city,Millfield, OH, Athens, Athens County
56437,city,Loleta, CA, Eureka-Arcata-Fortuna, Humboldt County
56435,city,Locust Grove, OK, Mayes County,
56433,city,Lockland, OH, Cincinnati, Hamilton County
56429,city,Livonia, MO, Putnam County,
56428,city,Livingston, NJ, New York-Newark-Jersey City, Essex County
56427,city,Little York, IN, Louisville/Jefferson County, Washington County
56426,city,Lincoln City, IN, Spencer County,
56424,city,Point, TX, Rains County,
56423,city,Plymouth, OH, Mansfield, Richland County
5642,city,Linden, WI, Madison, Iowa County
56417,city,Noxapater, MS, Winston County,
56414,city,Norwood, NJ, New York-Newark-Jersey City, Bergen County
56413,city,Norwood, LA, Baton Rouge, East Feliciana Parish
56410,city,Milan, OH, Sandusky, Erie County
56407,city,Midpines, CA, Mariposa County,
56406,city,Middleton, MI, Alma, Gratiot County
56404,city,Little Sioux, IA, Omaha-Council Bluffs, Harrison County
56403,city,Lisbon Falls, ME, Lewiston-Auburn, Androscoggin County
56398,city,Pleasant Hills, PA, Pittsburgh, Allegheny County
56396,city,Plainfield, IN, Indianapolis-Carmel-Anderson, Hendricks County
56395,city,Norwalk, IA, Des Moines-West Des Moines, Warren County
56390,city,North Street, MI, Detroit-Warren-Dearborn, Saint Clair County
5639,city,Lincoln, AR, Fayetteville-Springdale-Rogers, Washington County
56389,city,North Robinson, OH, Bucyrus, Crawford County
56384,city,Licking, MO, Texas County,
56382,city,Pitkin, LA, Fort Polk South, Vernon Parish
56379,city,Pineview, GA, Wilcox County,
56377,city,North Logan, UT, Logan, Cache County
56376,city,North Lima, OH, Youngstown-Warren-Boardman, Mahoning County
56375,city,North Lawrence, OH, Canton-Massillon, Stark County
56374,city,North Jackson, OH, Youngstown-Warren-Boardman, Mahoning County
56372,city,North Fairfield, OH, Norwalk, Huron County
56366,city,Meredosia, IL, Jacksonville, Morgan County
56365,city,Mercer Island, WA, Seattle-Tacoma-Bellevue, King County
56364,city,Menlo, IA, Des Moines-West Des Moines, Guthrie County
56363,city,Menifee, AR, Conway County,
56355,city,Pinedale, WY, Sublette County,
56354,city,Pine Knoll Shores, NC, Morehead City, Carteret County
56351,city,Pine City, MN, Pine County,
56350,city,Pine, AZ, Payson, Gila County
56349,city,Pilot Mound, IA, Boone, Boone County
56348,city,Pierce, NE, Norfolk, Pierce County
56346,city,Piedmont, KS, Greenwood County,
56345,city,Pickerel, WI, Forest County,
56340,city,North Adams, MA, Pittsfield, Berkshire County
5634,city,Lima, IL, Quincy, Adams County
56339,city,Norris, SC, Greenville-Anderson-Mauldin, Pickens County
56336,city,Noonday, TX, Tyler, Smith County
56335,city,Nokomis, IL, Montgomery County,
56330,city,Melbourne Village, FL, Palm Bay-Melbourne-Titusville, Brevard County
56328,city,Mediapolis, IA, Burlington, Des Moines County
56324,city,Riverside, AL, Birmingham-Hoover, Saint Clair County
56323,city,Risingsun, OH, Toledo, Wood County
56322,city,Rio Hondo, TX, Brownsville-Harlingen, Cameron County
56320,city,Rincon, NM, Las Cruces, Dona Ana County
5632,city,Lillie, LA, Monroe, Union Parish
56319,city,Phillips, WI, Price County,
56318,city,Phillips, OK, Coal County,
56316,city,Nisland, SD, Butte County,
56311,city,Newhall, IA, Cedar Rapids, Benton County
56310,city,Means, KY, Mount Sterling, Menifee County
56300,city,Reserve, KS, Brown County,
56298,city,Republic, MI, Marquette, Marquette County
56296,city,Peru, VT, Bennington, Bennington County
56295,city,Perrin, TX, Jack County,
56292,city,Pepin, WI, Pepin County,
56290,city,New Zion, SC, Clarendon County,
5629,city,Lignum, VA, Washington-Arlington-Alexandria, Culpeper County
56288,city,New Weston, OH, Greenville, Darke County
56287,city,Mc Coy, CO, Steamboat Springs, Routt County
56282,city,Maxwell, NM, Colfax County,
56281,city,Rolesville, NC, Raleigh, Wake County
56280,city,Roland, IA, Ames, Story County
56279,city,Rocky Face, GA, Dalton, Whitfield County
56278,city,Rockville, IN, Parke County,
56277,city,Rockport, WA, Mount Vernon-Anacortes, Skagit County
56275,city,Rockfield, KY, Bowling Green, Warren County
56274,city,Rockbridge, OH, Columbus, Hocking County
56272,city,Penngrove, CA, Santa Rosa, Sonoma County
56270,city,Pelham, NY, New York-Newark-Jersey City, Westchester County
5627,city,Liebenthal, KS, Rush County,
56269,city,Pelham, MA, Springfield, Hampshire County
56267,city,Pegram, TN, Nashville-Davidson--Murfreesboro--Franklin, Cheatham County
56266,city,Peck, MI, Sanilac County,
56265,city,Pearl City, HI, Urban Honolulu, Honolulu County
56263,city,Paxtonia, PA, Harrisburg-Carlisle, Dauphin County
5626,city,Liberty Mills, IN, Wabash, Wabash County
56259,city,New Meadows, ID, Adams County,
56258,city,Mauston, WI, Juneau County,
56257,city,Mauriceville, TX, Beaumont-Port Arthur, Orange County
56254,city,Maskell, NE, Sioux City, Dixon County
56252,city,Ridgeville, AL, Gadsden, Etowah County
56250,city,Riddle, OR, Roseburg, Douglas County
5625,city,Liberty, SC, Greenville-Anderson-Mauldin, Pickens County
56248,city,Richview, IL, Washington County,
56247,city,Richmond Heights, MO, St. Louis, Saint Louis County
56246,city,Richmond, MA, Pittsfield, Berkshire County
56244,city,Richland, IA, Keokuk County,
56242,city,Richfield, PA, Juniata County,
56241,city,Paulsboro, NJ, Philadelphia-Camden-Wilmington, Gloucester County
56240,city,Patten, ME, Bangor, Penobscot County
5624,city,Liberty, MO, Kansas City, Clay County
56238,city,Pasadena Hills, MO, St. Louis, Saint Louis County
56237,city,Partlow, VA, Washington-Arlington-Alexandria, Spotsylvania County
56236,city,New Cumberland, WV, Weirton-Steubenville, Hancock County
